epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
181,1560.88,0.82648,0.57953,1.02532,0.9654,0.90821,0.93911,0.7598,0.7883,0.56698,0.94736,0.000345557,0.000345557,0.000345557
182,1569.58,0.81139,0.55004,1.01897,0.96071,0.8903,0.93801,0.75828,0.80356,0.57239,0.96712,0.000340586,0.000340586,0.000340586
183,1578.21,0.81376,0.55583,1.03177,0.96963,0.90276,0.94434,0.75008,0.86458,0.57378,0.98175,0.000335633,0.000335633,0.000335633
184,1586.83,0.80325,0.55867,1.01888,0.97283,0.89923,0.94078,0.75915,0.82398,0.5577,0.96752,0.000330698,0.000330698,0.000330698
185,1595.48,0.8011,0.55266,1.02431,0.96356,0.89422,0.94342,0.76112,0.80939,0.58473,0.96424,0.000325781,0.000325781,0.000325781
186,1604.03,0.82122,0.56178,1.03599,0.98472,0.90266,0.94556,0.72577,0.9285,0.60352,1.00187,0.000320884,0.000320884,0.000320884
187,1612.57,0.82589,0.55624,1.02461,0.97206,0.90849,0.94126,0.7636,0.77117,0.57124,0.97312,0.000316006,0.000316006,0.000316006
188,1621.15,0.7819,0.52997,1.01232,0.98318,0.90486,0.94262,0.76297,0.78609,0.55365,0.97416,0.000311148,0.000311148,0.000311148
189,1629.75,0.81389,0.55493,1.02807,0.97676,0.91099,0.93757,0.76476,0.77863,0.56801,0.96915,0.000306312,0.000306312,0.000306312
190,1638.23,0.78722,0.53712,1.02173,0.98067,0.91024,0.93959,0.75986,0.7821,0.58322,0.95472,0.000301496,0.000301496,0.000301496
191,1646.58,0.76887,0.53195,1.00714,0.98904,0.89257,0.94087,0.76511,0.78458,0.584,0.94494,0.000296702,0.000296702,0.000296702
192,1655.25,0.80962,0.54502,1.02425,0.98926,0.91036,0.94283,0.77971,0.7288,0.56004,0.92919,0.00029193,0.00029193,0.00029193
193,1663.96,0.81146,0.55095,1.02619,0.99096,0.90491,0.94803,0.79775,0.71346,0.5478,0.93383,0.000287182,0.000287182,0.000287182
194,1672.7,0.81175,0.55135,1.04174,0.98875,0.91292,0.94278,0.78877,0.72358,0.55114,0.94158,0.000282456,0.000282456,0.000282456
195,1681.1,0.79136,0.54129,1.01687,0.98799,0.91794,0.93875,0.7785,0.76843,0.56765,0.93441,0.000277755,0.000277755,0.000277755
196,1689.51,0.7985,0.53291,1.01198,0.98064,0.91993,0.9466,0.78947,0.72366,0.53879,0.91347,0.000273077,0.000273077,0.000273077
197,1698,0.77024,0.51442,1.00506,0.96118,0.92632,0.95076,0.77529,0.80663,0.54651,0.93081,0.000268425,0.000268425,0.000268425
198,1706.65,0.8031,0.54689,1.02126,0.96752,0.92066,0.94996,0.77395,0.76248,0.5536,0.92524,0.000263798,0.000263798,0.000263798
199,1715.36,0.80208,0.5377,1.02647,0.96697,0.91644,0.95011,0.7632,0.81151,0.5619,0.95135,0.000259197,0.000259197,0.000259197
200,1723.91,0.81525,0.55487,1.03153,0.97533,0.90615,0.94695,0.79193,0.71171,0.53,0.92666,0.000254623,0.000254623,0.000254623
201,1767.9,0.67579,0.43255,0.94229,0.99113,0.90821,0.94482,0.78322,0.72882,0.51494,0.92881,0.000250075,0.000250075,0.000250075
202,1776.88,0.69099,0.42857,0.93659,0.9975,0.90278,0.94411,0.77197,0.77188,0.53418,0.94029,0.000245555,0.000245555,0.000245555
203,1785.28,0.67741,0.42486,0.93662,0.98361,0.90021,0.9418,0.79748,0.64622,0.53785,0.9165,0.000241062,0.000241062,0.000241062
204,1793.71,0.65794,0.41212,0.92554,0.98792,0.90222,0.94179,0.7821,0.72505,0.54285,0.93735,0.000236598,0.000236598,0.000236598
205,1802.33,0.65491,0.4166,0.92315,0.98411,0.90667,0.9416,0.78687,0.71179,0.52992,0.91967,0.000232163,0.000232163,0.000232163
206,1810.8,0.66619,0.40979,0.93816,0.98408,0.9162,0.94375,0.77869,0.74116,0.54608,0.91782,0.000227758,0.000227758,0.000227758
207,1819.05,0.65367,0.39526,0.91325,0.99285,0.90731,0.94428,0.78245,0.70686,0.5327,0.90596,0.000223382,0.000223382,0.000223382
208,1827.36,0.64819,0.39284,0.91679,0.99184,0.91313,0.94569,0.77726,0.75345,0.55026,0.92133,0.000219036,0.000219036,0.000219036
209,1835.66,0.64888,0.38174,0.90582,0.98869,0.90955,0.93746,0.76876,0.77051,0.56587,0.92222,0.000214722,0.000214722,0.000214722
210,1844,0.64836,0.3924,0.92231,0.98464,0.91314,0.93188,0.77444,0.73379,0.54975,0.91403,0.000210438,0.000210438,0.000210438
211,1852.4,0.65065,0.39041,0.92483,0.98687,0.91243,0.93392,0.78328,0.71236,0.53004,0.90608,0.000206187,0.000206187,0.000206187
212,1861.06,0.62665,0.3876,0.89282,0.9879,0.91243,0.93771,0.77941,0.72416,0.52594,0.90891,0.000201967,0.000201967,0.000201967
213,1869.56,0.63866,0.38301,0.89643,0.98013,0.91719,0.93919,0.79708,0.68663,0.52064,0.89874,0.000197781,0.000197781,0.000197781
214,1878.21,0.65664,0.3938,0.92397,0.98527,0.90955,0.94037,0.79964,0.6687,0.52979,0.90378,0.000193627,0.000193627,0.000193627
215,1886.83,0.64088,0.38357,0.90859,0.98576,0.90876,0.94165,0.78884,0.7281,0.54473,0.92432,0.000189507,0.000189507,0.000189507
216,1895.11,0.62034,0.3911,0.91044,0.98115,0.91534,0.93968,0.78627,0.74002,0.54338,0.93031,0.000185421,0.000185421,0.000185421
217,1903.43,0.62907,0.38875,0.89906,0.98391,0.91131,0.943,0.79401,0.71201,0.5195,0.92579,0.00018137,0.00018137,0.00018137
218,1911.71,0.61381,0.37302,0.89364,0.98091,0.91084,0.9451,0.80118,0.69163,0.50444,0.91534,0.000177353,0.000177353,0.000177353
219,1920.3,0.59069,0.36013,0.8905,0.97161,0.91869,0.9473,0.81008,0.66367,0.50834,0.90271,0.000173372,0.000173372,0.000173372
220,1928.88,0.63161,0.37515,0.9154,0.96694,0.92354,0.94922,0.79824,0.71365,0.50785,0.9246,0.000169427,0.000169427,0.000169427
221,1937.31,0.62509,0.37076,0.9096,0.96215,0.92573,0.94592,0.80583,0.67381,0.51154,0.9136,0.000165518,0.000165518,0.000165518
222,1945.98,0.62827,0.37942,0.90219,0.96577,0.91825,0.9403,0.80529,0.68944,0.50916,0.9142,0.000161646,0.000161646,0.000161646
223,1954.48,0.61998,0.37409,0.90827,0.9801,0.92264,0.94408,0.80614,0.67694,0.50461,0.90438,0.000157811,0.000157811,0.000157811
224,1963.01,0.62995,0.37762,0.90882,0.97805,0.91826,0.94307,0.80973,0.66206,0.50469,0.90092,0.000154013,0.000154013,0.000154013
225,1971.55,0.61941,0.37432,0.89007,0.98068,0.91435,0.94455,0.7905,0.70634,0.52573,0.91245,0.000150253,0.000150253,0.000150253
226,1980.11,0.60339,0.35872,0.8959,0.97733,0.91435,0.94319,0.78491,0.71935,0.5288,0.91658,0.000146532,0.000146532,0.000146532
227,1988.61,0.60617,0.37034,0.89335,0.98338,0.89902,0.94148,0.77619,0.74297,0.52545,0.92458,0.000142849,0.000142849,0.000142849
228,1997,0.59918,0.36962,0.88568,0.96867,0.91311,0.9428,0.78483,0.72951,0.5275,0.92247,0.000139206,0.000139206,0.000139206
229,2005.25,0.60692,0.3672,0.89201,0.99453,0.9136,0.94647,0.79008,0.73403,0.50729,0.92793,0.000135602,0.000135602,0.000135602
230,2013.5,0.60906,0.35843,0.90453,0.98245,0.9218,0.9506,0.78184,0.77089,0.52143,0.94227,0.000132038,0.000132038,0.000132038
231,2021.81,0.60988,0.3685,0.88744,0.98684,0.90921,0.94876,0.79779,0.69331,0.50504,0.92439,0.000128515,0.000128515,0.000128515
232,2030.47,0.60726,0.36932,0.89922,0.98651,0.91083,0.94844,0.81395,0.64199,0.48858,0.91801,0.000125032,0.000125032,0.000125032
233,2039.15,0.58035,0.3608,0.88435,0.97341,0.92596,0.94911,0.79202,0.71728,0.4974,0.93364,0.00012159,0.00012159,0.00012159
234,2047.65,0.58891,0.36698,0.88651,0.97859,0.92596,0.94892,0.79555,0.69879,0.49019,0.92845,0.00011819,0.00011819,0.00011819
235,2056.01,0.6089,0.35943,0.89546,0.98551,0.91629,0.94791,0.81039,0.66631,0.47243,0.92889,0.000114832,0.000114832,0.000114832
236,2064.45,0.58479,0.3521,0.89761,0.98634,0.91184,0.94553,0.80386,0.69045,0.47979,0.93832,0.000111516,0.000111516,0.000111516
237,2072.92,0.59087,0.35533,0.88578,0.98034,0.91301,0.94549,0.79499,0.69409,0.48549,0.93362,0.000108242,0.000108242,0.000108242
238,2081.47,0.57439,0.34829,0.88629,0.98009,0.90965,0.94666,0.79897,0.69437,0.50598,0.92457,0.000105012,0.000105012,0.000105012
239,2089.82,0.58927,0.35358,0.88325,0.97938,0.91159,0.94559,0.80689,0.66883,0.51062,0.91726,0.000101825,0.000101825,0.000101825
240,2098.25,0.57686,0.35702,0.87262,0.99252,0.9015,0.94666,0.81229,0.65795,0.51861,0.91505,9.86814e-05,9.86814e-05,9.86814e-05
241,2106.75,0.56595,0.34998,0.87632,0.98705,0.90619,0.9453,0.80691,0.66917,0.49817,0.93044,9.5582e-05,9.5582e-05,9.5582e-05
242,2115.41,0.57566,0.35058,0.88575,0.98818,0.90619,0.94507,0.80464,0.69233,0.50954,0.93987,9.25269e-05,9.25269e-05,9.25269e-05
243,2123.81,0.58933,0.34664,0.8808,0.98956,0.90581,0.9444,0.80448,0.69098,0.51176,0.93716,8.95165e-05,8.95165e-05,8.95165e-05
244,2132.13,0.58869,0.35289,0.89219,0.98645,0.90638,0.94424,0.80804,0.66791,0.50744,0.9314,8.65511e-05,8.65511e-05,8.65511e-05
245,2140.5,0.5589,0.33881,0.88585,0.98874,0.899,0.94211,0.80821,0.66448,0.50876,0.92758,8.3631e-05,8.3631e-05,8.3631e-05
246,2148.88,0.57395,0.3497,0.88433,0.98913,0.8948,0.94243,0.79778,0.70349,0.5143,0.92879,8.07566e-05,8.07566e-05,8.07566e-05
247,2157.36,0.58551,0.34493,0.88323,0.99766,0.89409,0.94454,0.80052,0.70206,0.51114,0.92325,7.79283e-05,7.79283e-05,7.79283e-05
248,2165.91,0.56078,0.34549,0.87059,0.99615,0.89314,0.94373,0.81072,0.64719,0.49025,0.91253,7.51461e-05,7.51461e-05,7.51461e-05
249,2174.33,0.59355,0.35032,0.88706,0.97038,0.91641,0.94156,0.80648,0.65373,0.48557,0.91717,7.24106e-05,7.24106e-05,7.24106e-05
250,2182.65,0.58046,0.3532,0.88337,0.97821,0.91035,0.94523,0.78969,0.73184,0.51057,0.93336,6.9722e-05,6.9722e-05,6.9722e-05
251,2191,0.58617,0.35592,0.87377,0.99765,0.89467,0.94448,0.7824,0.7481,0.49843,0.93602,6.70806e-05,6.70806e-05,6.70806e-05
252,2199.66,0.55787,0.34471,0.88065,0.98569,0.90809,0.94556,0.79476,0.70604,0.48839,0.92338,6.44867e-05,6.44867e-05,6.44867e-05
253,2208.16,0.57653,0.3377,0.88414,0.98521,0.91019,0.94634,0.81162,0.65772,0.48229,0.90768,6.19405e-05,6.19405e-05,6.19405e-05
254,2216.6,0.56628,0.34175,0.87469,0.98475,0.91179,0.94672,0.80643,0.67873,0.48846,0.91234,5.94423e-05,5.94423e-05,5.94423e-05
255,2225.1,0.59007,0.34716,0.87967,0.98224,0.9073,0.9458,0.80034,0.70928,0.49818,0.91992,5.69925e-05,5.69925e-05,5.69925e-05
256,2233.5,0.54461,0.33689,0.86857,0.99832,0.89479,0.94636,0.81058,0.68654,0.49469,0.91459,5.45913e-05,5.45913e-05,5.45913e-05
257,2241.78,0.57209,0.33591,0.89108,0.98698,0.90324,0.94658,0.82508,0.63524,0.4808,0.90536,5.22389e-05,5.22389e-05,5.22389e-05
258,2250.36,0.55434,0.33698,0.87836,0.99776,0.9007,0.94627,0.82311,0.63755,0.48627,0.90559,4.99356e-05,4.99356e-05,4.99356e-05
259,2258.68,0.56062,0.34304,0.87364,0.98568,0.90434,0.94592,0.81396,0.66192,0.49471,0.90949,4.76817e-05,4.76817e-05,4.76817e-05
260,2267.11,0.56451,0.34656,0.87458,0.98552,0.90495,0.94551,0.80868,0.67196,0.50202,0.91231,4.54774e-05,4.54774e-05,4.54774e-05
261,2275.4,0.57471,0.33345,0.8836,0.98597,0.90746,0.94546,0.81301,0.6625,0.4944,0.91284,4.33229e-05,4.33229e-05,4.33229e-05
262,2284.06,0.5684,0.33077,0.88367,0.98629,0.90746,0.94606,0.80643,0.67727,0.49235,0.9176,4.12186e-05,4.12186e-05,4.12186e-05
263,2292.33,0.55189,0.3312,0.86631,0.98707,0.90746,0.94671,0.80925,0.68734,0.4916,0.92057,3.91645e-05,3.91645e-05,3.91645e-05
264,2300.72,0.57904,0.34625,0.87189,0.98692,0.9068,0.94643,0.81079,0.67608,0.49289,0.91786,3.7161e-05,3.7161e-05,3.7161e-05
265,2309,0.55477,0.33062,0.87101,0.98751,0.90419,0.94621,0.81569,0.65997,0.48424,0.91298,3.52082e-05,3.52082e-05,3.52082e-05
266,2317.33,0.54323,0.32125,0.86882,0.98145,0.90801,0.94614,0.81314,0.65594,0.48424,0.91111,3.33065e-05,3.33065e-05,3.33065e-05
267,2325.79,0.55282,0.33648,0.87072,0.98193,0.90804,0.94577,0.81104,0.66782,0.48452,0.91226,3.14559e-05,3.14559e-05,3.14559e-05
268,2334.26,0.56545,0.33604,0.89131,0.98268,0.90806,0.94689,0.80703,0.68246,0.48378,0.91682,2.96567e-05,2.96567e-05,2.96567e-05
269,2342.7,0.53816,0.32491,0.86514,0.98262,0.90824,0.94695,0.80955,0.68177,0.47939,0.91805,2.7909e-05,2.7909e-05,2.7909e-05
270,2351.15,0.54166,0.32725,0.87028,0.98265,0.90846,0.94641,0.8132,0.66548,0.47359,0.91328,2.62132e-05,2.62132e-05,2.62132e-05
271,2359.41,0.54627,0.33501,0.88081,0.98824,0.9054,0.94619,0.8131,0.6585,0.47423,0.91057,2.45693e-05,2.45693e-05,2.45693e-05
272,2368.15,0.5425,0.32547,0.87467,0.99306,0.90426,0.94698,0.8147,0.66701,0.47669,0.91214,2.29775e-05,2.29775e-05,2.29775e-05
273,2376.48,0.55602,0.33428,0.87771,0.99298,0.90401,0.94757,0.81581,0.67189,0.47878,0.91404,2.14381e-05,2.14381e-05,2.14381e-05
274,2384.83,0.54127,0.32063,0.87077,0.99283,0.90435,0.94761,0.81842,0.6635,0.47762,0.91207,1.99512e-05,1.99512e-05,1.99512e-05
275,2393.11,0.56183,0.33686,0.87759,0.98828,0.9029,0.94778,0.81749,0.66427,0.47571,0.91249,1.85169e-05,1.85169e-05,1.85169e-05
276,2401.36,0.54539,0.32606,0.88094,0.98795,0.90531,0.94759,0.81445,0.6681,0.47203,0.91296,1.71354e-05,1.71354e-05,1.71354e-05
277,2409.68,0.55132,0.33124,0.87064,0.98723,0.90548,0.94802,0.8073,0.67823,0.47409,0.9151,1.58068e-05,1.58068e-05,1.58068e-05
278,2418.11,0.55137,0.32853,0.87084,0.98807,0.90542,0.94792,0.81102,0.67735,0.47758,0.91543,1.45314e-05,1.45314e-05,1.45314e-05
279,2426.5,0.54616,0.31522,0.87057,0.98696,0.90579,0.94752,0.81124,0.66824,0.47402,0.91375,1.33092e-05,1.33092e-05,1.33092e-05
280,2434.95,0.54372,0.31808,0.86737,0.98842,0.90317,0.94724,0.81471,0.66106,0.47533,0.91179,1.21404e-05,1.21404e-05,1.21404e-05
281,2443.43,0.54713,0.33694,0.87038,0.98854,0.90287,0.9473,0.81284,0.66199,0.47502,0.91186,1.10251e-05,1.10251e-05,1.10251e-05
282,2452.15,0.54492,0.3234,0.87233,0.98858,0.90231,0.94713,0.81176,0.66229,0.47507,0.91223,9.96343e-06,9.96343e-06,9.96343e-06
283,2460.72,0.5298,0.31317,0.86122,0.98851,0.90329,0.94698,0.80858,0.66768,0.47438,0.91366,8.95549e-06,8.95549e-06,8.95549e-06
284,2469.21,0.54795,0.32506,0.88877,0.98749,0.90643,0.94658,0.81155,0.66611,0.47448,0.91443,8.00141e-06,8.00141e-06,8.00141e-06
285,2477.71,0.54439,0.32864,0.87732,0.98802,0.90621,0.94681,0.81525,0.65996,0.47367,0.91265,7.10128e-06,7.10128e-06,7.10128e-06
286,2486.1,0.53767,0.32323,0.85672,0.98808,0.90648,0.94649,0.81446,0.65604,0.47033,0.91136,6.25521e-06,6.25521e-06,6.25521e-06
287,2494.46,0.53771,0.31804,0.87304,0.98814,0.90634,0.94632,0.81971,0.64682,0.47152,0.90952,5.4633e-06,5.4633e-06,5.4633e-06
288,2502.83,0.53115,0.32088,0.87793,0.98821,0.90586,0.94654,0.81847,0.64647,0.47071,0.90897,4.72562e-06,4.72562e-06,4.72562e-06
289,2511.28,0.54173,0.32533,0.87605,0.98856,0.90292,0.94696,0.81655,0.65074,0.46822,0.90971,4.04226e-06,4.04226e-06,4.04226e-06
290,2519.78,0.55587,0.32975,0.88134,0.98753,0.90619,0.94677,0.81943,0.65259,0.47177,0.91005,3.41329e-06,3.41329e-06,3.41329e-06
291,2528.26,0.53257,0.3159,0.86166,0.98817,0.90605,0.94678,0.81803,0.65304,0.46995,0.90966,2.83878e-06,2.83878e-06,2.83878e-06
292,2536.96,0.53323,0.31182,0.86815,0.98779,0.90629,0.94565,0.81747,0.65636,0.47308,0.91062,2.3188e-06,2.3188e-06,2.3188e-06
293,2545.3,0.53963,0.32201,0.86164,0.98785,0.90637,0.94572,0.8182,0.657,0.47168,0.91105,1.8534e-06,1.8534e-06,1.8534e-06
294,2553.6,0.52665,0.31697,0.87359,0.98814,0.90633,0.94592,0.81607,0.65899,0.4709,0.91134,1.44263e-06,1.44263e-06,1.44263e-06
295,2561.95,0.53209,0.3171,0.86956,0.98756,0.90611,0.94582,0.81859,0.65521,0.47252,0.90989,1.08654e-06,1.08654e-06,1.08654e-06
296,2570.35,0.52474,0.31521,0.85917,0.98819,0.90649,0.94663,0.81636,0.65708,0.46954,0.91094,7.85164e-07,7.85164e-07,7.85164e-07
297,2578.93,0.53788,0.33142,0.8815,0.98814,0.90636,0.94654,0.81927,0.65158,0.4679,0.90897,5.38541e-07,5.38541e-07,5.38541e-07
298,2587.4,0.53101,0.31279,0.87629,0.98807,0.90633,0.9469,0.81824,0.65619,0.46708,0.91017,3.46695e-07,3.46695e-07,3.46695e-07
299,2595.71,0.54551,0.31717,0.87917,0.98732,0.90596,0.94564,0.81882,0.65397,0.47178,0.9098,2.09647e-07,2.09647e-07,2.09647e-07
300,2604,0.54738,0.31778,0.86636,0.98731,0.90624,0.94561,0.81858,0.6495,0.47121,0.90879,1.27413e-07,1.27413e-07,1.27413e-07
